id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood,name,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,timeSignature
3REyVyWHPHPKQueGFnCYay,What The Heart Wants,Vincent Hall Trio,What The Heart Wants,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273127c9f39265e5a9709c15a9f', 'width': 640}",2021-03-11,https://p.scdn.co/mp3-preview/651ba97f9517f2bd6c0a3cc598818e55d72bd6d4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3REyVyWHPHPKQueGFnCYay,Delighted,What The Heart Wants,0 days 00:02:01.069000,0.776,0.408,0.0344,0.909,0.115,-23.218,0.0337,89.94,0.203,3.0
78K54LEyjSttk9UTE8PR9r,Misty,Steve Blumenthal,Misty,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736591837b88b3c0955d231948', 'width': 640}",2022-05-27,https://p.scdn.co/mp3-preview/47c76f65dfa18418980157b6b68b0f80712f54f3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/78K54LEyjSttk9UTE8PR9r,Delighted,Misty,0 days 00:04:12.786000,0.959,0.449,0.184,0.928,0.12,-20.043,0.0394,61.971,0.164,4.0
5OiS6Qse8ZY9jJ5CTwO9Yx,Where Are You? - Rudy Van Gelder Edition,Dexter Gordon,Go! (The Rudy Van Gelder Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bb3ca42fa0a3f2f39143c9ab', 'width': 640}",1962,,https://open.spotify.com/track/5OiS6Qse8ZY9jJ5CTwO9Yx,Delighted,Where Are You? - Rudy Van Gelder Edition,0 days 00:05:21.373000,0.843,0.484,0.301,0.00481,0.066,-7.69,0.0323,68.554,0.284,4.0
4SsODjeSzr1gfceOJ6utNi,At Last,High North Trio,At Last,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a87b6e591c5b8c3cda37b0bb', 'width': 640}",2022-05-06,https://p.scdn.co/mp3-preview/fa68c36bab65dd548351e33bf66b361d818d8089?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4SsODjeSzr1gfceOJ6utNi,Delighted,At Last,0 days 00:04:53.278000,0.904,0.512,0.153,0.933,0.11,-17.568,0.0347,105.66,0.24,4.0
4T82mssmK8VpyjB6QVMlcI,Pretty Ballad,Louis Silva Band,Pretty Ballad,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f788238198a56db47e67331', 'width': 640}",2020-06-03,https://p.scdn.co/mp3-preview/03fc9bae2aad34057bd9838f89b9c590cb42f2c6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4T82mssmK8VpyjB6QVMlcI,Delighted,Pretty Ballad,0 days 00:03:26.855000,0.936,0.422,0.174,0.929,0.367,-15.427,0.0378,95.089,0.0858,4.0
7Exg33sywNNAv8XgFt6oUj,As Long as He Needs Me,Veronica Swift,This Bitter Earth,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c843b449f7950df535c512d1', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/05f69ed92a9aa9484ac07170e4b82ac41187a681?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7Exg33sywNNAv8XgFt6oUj,Delighted,As Long as He Needs Me,0 days 00:04:55.951000,0.803,0.43,0.0892,0.0,0.161,-15.479,0.039,123.04,0.283,4.0
2ghcpXt1t7oQfHcF5hUBP2,Maybe We'll Meet Again,Kuipers & Winter,Maybe We'll Meet Again,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732d1648f6e8a3bb59c77fe166', 'width': 640}",2020-08-28,https://p.scdn.co/mp3-preview/d68c1fdb381575f7c06b297eff28e42632ba50ed?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2ghcpXt1t7oQfHcF5hUBP2,Delighted,Maybe We'll Meet Again,0 days 00:03:37.798000,0.961,0.584,0.139,0.0369,0.106,-11.483,0.0304,106.759,0.24,4.0
7ghC8JSmKgrUzjTcceZ5fN,A Certain Sadness,Burt Mitchell,The Getaway,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739a7f3dbbb30fed91eaa53da1', 'width': 640}",2020-01-17,https://p.scdn.co/mp3-preview/dfd65717bd2062e88eaabf6a7fe7c5860947fb9a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7ghC8JSmKgrUzjTcceZ5fN,Delighted,A Certain Sadness,0 days 00:05:15.563000,0.912,0.454,0.0682,0.557,0.114,-23.382,0.0349,103.566,0.138,4.0
2QmcrQHGk9WBGqw2kcKAmG,Can't Help Lovin' That Man,Julie London,Julie Is Her Name,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273df773057342b5b6808f1c667', 'width': 640}",1955-01-01,https://p.scdn.co/mp3-preview/2e10aed08511dcbdb5c9e2c64d877d578f0c1912?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2QmcrQHGk9WBGqw2kcKAmG,Delighted,Can't Help Lovin' That Man,0 days 00:03:12.467000,0.989,0.497,0.0327,0.00285,0.107,-14.33,0.0379,105.816,0.107,5.0
4ur0Fd4coSwWtP8MWpkjR9,Save Your Love For Me,"['Nancy Wilson', 'Cannonball Adderley']",Nancy Wilson/Cannonball Adderley,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d006fb572089571f1f6c6a14', 'width': 640}",1962,,https://open.spotify.com/track/4ur0Fd4coSwWtP8MWpkjR9,Delighted,Save Your Love For Me,0 days 00:02:44.867000,0.909,0.39,0.05,0.000608,0.0832,-14.448,0.0544,174.401,0.16,3.0
2M0kwHGj606VbCDNo1I5YJ,You Go to My Head,"['Heidi Skjerve', 'Daniel Formo', 'Bjørn Marius Hegge', 'Håkon Mjåset Johansen', 'Mona Krogstad']",I'm Glad There Is You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273968e527899dd05e2cfbe7e27', 'width': 640}",2022-02-14,https://p.scdn.co/mp3-preview/e5ff9152eb3b2b281468b213346cfdc7416533f7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2M0kwHGj606VbCDNo1I5YJ,Delighted,You Go to My Head,0 days 00:04:55.947000,0.903,0.489,0.0519,0.000149,0.128,-19.327,0.0393,73.854,0.194,4.0
4zmNvhsd4kDCtQSmpQqLlf,Porgy,Billie Holiday,Lover Man,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d6c3d9f588a257c4a563050', 'width': 640}",1958-01-01,,https://open.spotify.com/track/4zmNvhsd4kDCtQSmpQqLlf,Delighted,Porgy,0 days 00:02:56.640000,0.984,0.488,0.0348,0.000204,0.109,-19.851,0.0422,119.227,0.239,4.0
7owDJ8Pr9sF4YNIdb3yrrX,Mirror Images,Ballroom Jazz Collective,Mirror Images,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ffb941ab9f3582428344816d', 'width': 640}",2022-05-06,https://p.scdn.co/mp3-preview/932a7412a1d477196dcfc67ce6c87a8f1f97418b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7owDJ8Pr9sF4YNIdb3yrrX,Delighted,Mirror Images,0 days 00:03:57.478000,0.972,0.501,0.223,0.00479,0.111,-12.413,0.0553,109.911,0.266,4.0
4PtCTyed2hD6brWYYBZSQj,Lady in the Blue Dress,James Jackson Jazz Trio,Lady in the Blue Dress,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273347d56aa61915631422c7ab3', 'width': 640}",2022-02-20,https://p.scdn.co/mp3-preview/0837a2744a107683342da578050b37341f291f1b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4PtCTyed2hD6brWYYBZSQj,Delighted,Lady in the Blue Dress,0 days 00:04:07.269000,0.881,0.432,0.184,0.0372,0.126,-17.376,0.0308,99.062,0.0746,4.0
4LqPbk7Mcm48KciBUa88sM,Love Waiting Endlessly,"['Enrico Pieranunzi', 'Jasper Somsen', 'Jorge Rossy']",Common View,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a35db6a2b548d421d7188c83', 'width': 640}",2020-02-07,https://p.scdn.co/mp3-preview/967ac37b4c784ff247315c7e246786cf8cb0df6c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4LqPbk7Mcm48KciBUa88sM,Delighted,Love Waiting Endlessly,0 days 00:04:35.968000,0.96,0.448,0.266,0.899,0.0921,-14.097,0.033,114.489,0.241,3.0
4dvn4VXmnKlVHByYTK2WFP,The More I See You,The Sweetgreens,The More I See You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739dd058d304c35121a0cc8299', 'width': 640}",2022-01-07,https://p.scdn.co/mp3-preview/880e08452e5da7375d9cc4994ffe26f09abf929e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4dvn4VXmnKlVHByYTK2WFP,Delighted,The More I See You,0 days 00:03:49.768000,0.976,0.542,0.122,0.856,0.116,-18.411,0.0361,108.286,0.164,4.0
4c1ZinOfQQeWkkDgAb9Jh3,Make It Last,Catherine Russell,Make It Last,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273920fb8d559e16af7d5d437ae', 'width': 640}",2022-02-25,https://p.scdn.co/mp3-preview/cf5649c1e2c51276f5d2716345e6f86055ffd2cb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4c1ZinOfQQeWkkDgAb9Jh3,Delighted,Make It Last,0 days 00:04:41.533000,0.938,0.429,0.142,7.82e-06,0.0711,-11.33,0.0274,53.23,0.115,4.0
5YwlVPYyxZWX4rB366JmYc,Elise,Bladverk Band,Virga,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735529cd347ff5abb14889aa3b', 'width': 640}",2020-08-07,https://p.scdn.co/mp3-preview/5fd2f4ae5c89499c8e4b9a38358b6638002e9d5d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5YwlVPYyxZWX4rB366JmYc,Delighted,Elise,0 days 00:02:48.500000,0.963,0.505,0.193,0.872,0.104,-12.108,0.0323,120.206,0.0856,4.0
5tJwP1uR77rBWkFUdzmB2Y,Yet another dream,Tom Bates,Just a fool,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c27b6a52701d22a5da354863', 'width': 640}",2020-03-20,https://p.scdn.co/mp3-preview/32d9e94eaebb0b183fdf31679caeb7ccc4b646ec?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5tJwP1uR77rBWkFUdzmB2Y,Delighted,Yet another dream,0 days 00:04:46.250000,0.947,0.444,0.0677,0.765,0.134,-18.834,0.0336,109.982,0.127,4.0
